unique_id,ds,cutoff,y,Naive,LastWeek,LastMonth,AutoETSWeek,AutoETSMonth,MSTLWeek,MSTLMonth,AutoARIMAWeek,AutoARIMAMonth
hotel_42,2023-04-21,2023-04-07,0.6356275303643725,0.5060728744939271,0.5060728744939271,0.5141700404858299,0.5984641148465754,0.6441411587680405,0.5449111822680127,0.6008800107217993,0.5856529916466101,0.6476427021668298
hotel_42,2023-04-22,2023-04-07,0.8340080971659919,0.5060728744939271,1.008097165991903,0.43724696356275305,0.7251467989205168,0.6441411587680405,0.8394398857586596,0.543894022378423,0.69359195968271,0.6746270781254643
hotel_42,2023-04-23,2023-04-07,0.5060728744939271,0.5060728744939271,0.31983805668016196,0.6963562753036437,0.37083728428387797,0.6441411587680405,0.47378737824284733,0.6385555297196769,0.625932287682854,0.6299854065561686
hotel_42,2023-04-24,2023-04-07,0.7894736842105263,0.5060728744939271,0.5020242914979757,0.9919028340080972,0.4443570467969137,0.6441411587680405,0.552690462632185,0.6229983306810231,0.6546347435483124,0.6300638859755485
hotel_42,2023-04-25,2023-04-07,0.9352226720647774,0.5060728744939271,0.9595141700404858,0.9676113360323887,0.5511916725991541,0.6441411587680405,0.7617823136054003,0.6314345512284073,0.6995757348478878,0.64180120893889
hotel_42,2023-04-26,2023-04-07,1.0,0.5060728744939271,0.728744939271255,1.0040485829959513,0.5291169250098472,0.6441411587680405,0.6482365567453952,0.6326405434114811,0.6455539895153836,0.6274243748912918
hotel_42,2023-04-27,2023-04-07,1.0161943319838056,0.5060728744939271,0.6882591093117408,0.8987854251012146,0.5348159804816088,0.6441411587680405,0.601907541462834,0.7488729030038002,0.6353978062924557,0.6084099272598009
hotel_42,2023-04-28,2023-04-07,0.951417004048583,0.5060728744939271,0.5060728744939271,0.562753036437247,0.5984641148465754,0.6441411587680405,0.5449111822680127,0.6204424284713005,0.6038066579236939,0.6510799021589726
hotel_42,2023-04-29,2023-04-07,0.7044534412955465,0.5060728744939271,1.008097165991903,0.4939271255060729,0.7251467989205168,0.6441411587680405,0.8394398857586596,0.588032086765594,0.6854737067423893,0.6666617769503667
hotel_42,2023-04-30,2023-04-07,0.44129554655870445,0.5060728744939271,0.31983805668016196,0.3643724696356275,0.37083728428387797,0.6441411587680405,0.47378737824284733,0.6318768816601978,0.6156461131078519,0.6702995641603864
hotel_42,2023-05-01,2023-04-07,0.7004048582995951,0.5060728744939271,0.5020242914979757,1.008097165991903,0.4443570467969137,0.6441411587680405,0.552690462632185,0.6763227285845801,0.6380805943445657,0.5999843444837529
hotel_42,2023-05-02,2023-04-07,0.9149797570850202,0.5060728744939271,0.9595141700404858,0.31983805668016196,0.5511916725991541,0.6441411587680405,0.7617823136054003,0.6019077662325351,0.6844942986668463,0.6866450365497554
hotel_42,2023-05-03,2023-04-07,0.9554655870445344,0.5060728744939271,0.728744939271255,0.5020242914979757,0.5291169250098472,0.6441411587680405,0.6482365567453952,0.6057055306967747,0.6496323705622513,0.6545867233962611
hotel_42,2023-05-04,2023-04-07,0.8461538461538461,0.5060728744939271,0.6882591093117408,0.9595141700404858,0.5348159804816088,0.6441411587680405,0.601907541462834,0.6329487317329695,0.6432685216779715,0.6245408666277767
hotel_42,2023-05-05,2023-04-07,0.9919028340080972,0.5060728744939271,0.5060728744939271,0.728744939271255,0.5984641148465754,0.6441411587680405,0.5449111822680127,0.5733132223279733,0.619784250197504,0.6646620252634885
